id	title	description	link	image_link	availability	price	brand	google product category
66100	Большой игрушечный трактор Гигант с прицепом Wader 66100	Большойигрушечный трактор Wader Gigant 66100 + тележкаБольшиетрактор и тележка-прицеп к нему станутпредметом восхищения маленьких любителейсолидных машин. Размеры и прочностьигрушек серии Wader Gigant впечатляют: тракторвыдерживает нагрузку до 100 кг, а тележка— до 60 кг.Всясерия Wader Gigant состоит из несколькихмашин. Это самосвалы разной расцветки(для мальчиков и для девочек), тракторыс прицепами ковшами (или без них), экскаватор, мусоровоз. Это самые прочные, производимыепод маркой Wader, игрушечные машины.Ихпривлекательность с том, что они могутиспользоваться детьми параллельно икак машинки-каталки. Можно сидеть накрыше трактора и отталкиваться ногамиот пола, а модно катать друг друга вприцепе-тележке, как это видно на однойиз фотографий товара.Заднийборт тележки-прицепа откидной. Тележкаприцепная, ее можно открепить и возитьотдельно.Всеигрушки Wader известны высоким качеством,в том числе и прочностью пластмассы, изкоторой они изготовлены. Она выдерживаетвоздействие любых погодных условийнашего климата, а потом произведенныеиз нее игрушки могут храниться не тольков доме, но и вне его круглый год: ни дождь,ни солнце, ни мороз не испортят их внешнийвид и свойства. Длина трактора Wader Gigant66100 с прицепом — 102 см.Максимальнодопустимая нагрузка на трактор — до100 кг.Максимальнодопустимая нагрузка на прицеп — до 60кг.Весвсей игрушки — 4,32 кг.Упаковка— яркая картонная коробка со смотровымокном в подарочном исполнении (размеркоробки - 87х32,5х32 см).Купить большой трактор Wader Gigant 66100 с прицепом в интернет-магазине Игротека - быстро и просто, с удобной вам формой оплаты и доставки.Детский трактор с прицепом из серии Gigant Wader (66100)	https://igroteka.ua/traktor-gigant-s-pricepom-wader-66100.html	https://igroteka.ua/images/t/r/traktor-gigant-s-pricepom-wader-66100.html-800x800.jpg	в_наличии	1090 UAH	Wader	Серія Gigant Wader
66300	Большой игрушечный трактор Гигант с прицепом и ковшом Wader 66300	Трактор с ковшом и прицепом Wader Gigant 66300Большие функциональные автомобили производства фирмы Wader являются желанными игрушками огромного количества детей. Высокое качество игрушек этого бренда в сочетании с доступной ценой снискало их высокую же популярность на европейском рынке.Главное отличие игрушек серии Gigant - их высокая прочность. Они выдерживают награзку до 100 кг и могут не только перевозить действительно тяжелые грузы (песок, камни), но и служить машинками-каталками: ребенок может, сидя сверху на кабине машинки, отталкиваться ногами от пола и передвигаться, как на толокаре, или кататься, сидя в кузове самосвала. Маленькие любители больших моделей бывают в восторге от обладания ими.В частности, на тракторе с ковшом и прицепом Wader 66300 можно кататься, придерживаясь руками за специальную ручку перед кабиной. Серия Gigant включает в себя несколько видов машин: грузовик для мальчика и грузовик для девочки (отличаются цветом), экскаватор, трактор (с ковшом и прицепом или отдельно),мусоровоз и другие.Все игрушки Wader созданы из пищевой пластмассы высокого качества. Она выдерживает не только длительную эксплуатацию, но и воздействие погодных условий: перепад температур, осадки, ветер, т.е., игрушки Wader могут храниться на улице круглогодично, не теряя своих высоких потребительских качеств. Они легко моются от загрязнений. Краски не выгорают на солнце.Дизайн игрушек и их расцветка привлекают детей яркими, но не "кричащими", оттенками, но главное - высока функциональность игрушек. У них много подвижных частей: открывающихся и закрывающихся дверей, подъемных ковшей и кузовов, других подвижных механизмов. Трактор с ковшом и прицепом Gigant 66300 Wader имеет многофункциональный подъемный ковш и прицеп, оснащенный откидным задним бортом. Общая длина трактора в комплекте с ковшом и прицепом - 120 см.Грузоподъемность непосредственно трактора составляет 100 кг.Грузоподъемность прицепа составляет 60 кг.Общий вес игрушки - 4,84 кг.Машина упакована в картонную коробку со смотровым окном. Детский трактор с лопатой и прицепом из серии Gigant Wader (66300)	https://igroteka.ua/traktor-gigant-s-pricepom-i-kovshom-wader-66300.html	https://igroteka.ua/images/t/r/traktor-gigant-s-pricepom-i-kovshom-wader-66300.html-800x800.jpg	в_наличии	1199 UAH	Wader	Серія Gigant Wader
53040	Kid Cars 3D детский паркинг 3 этажа  с дорогой 4,6 м Wader 53040	Игровой набор Wader53040 ПаркингОдин из популярнейшихпаркингов для малышей старше трех лет.Но судя по нашей практике, некоторыедети и младше этого возраста получаютмассу удовольствия от катания машинокс двойных трехэтажных спусков.Паркинг Wader53040 хорош своей лаконичностью:маленькие дети еще не могут оценитьпрелесть множества деталей, и ихотсутствие не отвлекает малышей отглавного удовольствия — возможностинаправлять машинки по спиральномуспуску, коих в наборе имеется два.По закругленнойтрассе машинки снова направляются ктрассе. К слову, элементы трассы можноотсоединить или сделать из них«самостоятельную» дорогу.Общаяпротяженность трассы составляет 4,6 м.Ширина трассы— 9 см. Это стандартная ширина трасспарковок Wader, азначит, при наличии других комплектовможно соединять детали трасс в любойконфигурации и любой протяженности.К наборуприлагаются:2 машинки,ограждениеверхнего этажа,дорожныйзнак,лист смножеством ярких наклеек, которым можнооформить парковку самостоятельно.На каждомэтаже есть гараж для машин, гараж наверхнем этаже имеет прозрачную крышу.Детали дорогисоединяются с помощью маленьких «язычков»- по системе click-click, разработаннойспециалистами компании Wader.Она позволяет надежнофиксировать элементы и при необходимостипередвигать или даже  переноситьсобранную конструкцию на другое место.Ребенок старше трех-четырех лет ужебывает в состоянии самостоятельнособрать или разобрать трассу.Парковка Wader53040 упакована в красивуюкоробку из картона и имеет подарочноеоформление. Длина упаковочной коробки— 60 см.	https://igroteka.ua/detskaja-parkovka-parking-4-6-m-kid-cars-3d-wader-53040.html	https://igroteka.ua/images/d/e/detskaja-parkovka-parking-4-6-m-kid-cars-3d-wader-53040.html-800x800.jpg	в_наличии	689 UAH	Wader	Парковки Wader
36520	Игрушечный эвакуатор Super Truck с трактором Wader 36520	Тягач-эвакуаторспецтехники Wader Super Truck 36520Если нужно срочноэвакуировать целый экскаватор, справитьсяс работой сможет только мощныйтягач-эвакуатор. Такой, как мощный тракс платформой Wader Super Truck 36520. Он состоит из тягача-трака,прицепной к нему платформы итрактора-экскаватора.Все машины функциональны,то есть имеют подвижные составляющие,что делает игру с набором интересной иувлекательной.В частности, платформаможет отцепляться от тягача и устойчивостоять благодаря откидным подпоркам.Сзади платформы есть складной съезддля подъема и спуска экскаватора.У самого трактора-экскаватораподвижной ковш (поднимается вверх ивниз).Машина произведенапольской фирмой Wader — известным ипопулярным в Европе изготовителемдетских игрушек. Благодаря высокомукачеству применяемой для изготовленияпродукции пластмассы игрушки Wader надежны,безопасны для детей, прочны. Для изготовления игрушекиспользуется только пищевой пластик.Даже если маленький ребенок захочетпопробовать игрушку «на зуб», тестированиемашины не принесет вреда его организму.Пластик прочен, устойчив к ударам,столкновениям, легко очищается отвозможных загрязнений. Достаточнопромыть игрушку водой, при необходимостииспользуя моющие средства.Для хранения игрушкине нужны особые условия. Если машинойиграют во дворе, она может хранитьсятам же и даже без укрытия. Ни внешнийвид, ни характеристики игрушки непострадают от воздействия погодныхусловий.Серия Wader Super Truck включаетв себя разнообразные большие машины сподвижными частями:пожарную машину,мусоровоз,самосвал,бетономешалку,мультимусоровоз,фургон-грузовик,трубовоз,автовозы для спортивныхмашин и автобаггии другие машины.Размеры тягача-эвакуатораспецтехники Wader Super Truck 36520:длина — 77,5 см,ширина — 27 см,высота — 17 см.длина машины с платформой,разложенной для погрузки экскаватора— 110 см.Игрушка упакована вподарочного дизайна красочную картоннуюкоробку со смотровым окном (упаковкадлиной 78 см).Купить тягач-эвакуаторспецтехники Wader Super Truck 36520 — сделатьотличный подарок юному любителюбольшегрузов-траков и получить взаменчувство удовольствия от радости ивосхищения малыша.	https://igroteka.ua/igrushechnaja-mashinka-tjagach-jevakuator-spectehniki-serii-super-truck-wader-36520.html	https://igroteka.ua/images/i/g/igrushechnaja-mashinka-tjagach-jevakuator-spectehniki-serii-super-truck-wader-36520.html-800x800.jpg	в_наличии	698 UAH	Wader	Машинки Super Truck Wader
53020	Kid Cars 3D детский гараж 2 этажа с дорогой 3,4 м Wader 53020	Игровой набор Wader53020 Гараж 2 этажаПарковка подойдет длясамых юных почитателей трасс и спусковмашинок с горок. В ней нет «лишних»деталей, которые в силу возраста несмогут оценить маленькие дети, затоесть главное - возможность спускать машинки сверху вниз и возитьих по яркой дорожке.В игровом наборе:двухуровневый гараж,автомобиль — 1 шт.,дорога (трасса) общейдлиной 3,4 метра (в ее составе - поворотныеи прямые участки, подъемы, спуски),наклейки для украшенияигрушки.Общие размеры парковкив собранном виде:ширина — 57 см,длина — 80 см.Все составные частиавтопаркинга изготовлены извысококачественного материала -полипропилена.Красочная расцветкаигрушки всегда приводит в восхищиениедетей любого возраста, включая младшийшкольный.Автопаркинг легкособирается в единое целое с помощьюуникальной системы сборки click-click. Онаспециально разработана специалистами-инженерамикомпании и дает немалое количествовариантов сборки трассы.Как и все парковкиWader, для производства комплекта использованполипропилен. Он не опасен для детскогоздоровья и в то же время прочен. Всочетании с приемлемой ценой этоткомплекс характеристик обусловливаетвысокую популярность парковок Wader уукраинских покупателей.Ширина дороги (трассы)- 9 см.Этот игровой взаимозаменяемс любыми другими паркингами данногопроизводителя. Это не только даетвозможность увеличить длину трассы, нои параллельно расширить игровыевозможности игрушки.Естественно, можноиспользовать в игре любые машинки,которые по своим габаритам подойдут кширине дороги.Игровой набор имеетупаковкой прочную картонную красивуюкоробку с ручкой.Отзывынаших покупателей«Замечательнаяпарковка для двухлетнего малыша. Ничеголишнего, с одной стороны, и все по делу:два спуска и трасса. Иногда отсоединяемтрассу, и делаем из нее кольцо — ребенкунравится просто возить по нему разныемашинки. А с парковки вниз спускаетмашинки, одну за другой. Может игратьдолго, даже полчаса. Для нашего возрастаи непоседливости это очень немало.Покупкой очень довольны. Крепкая,прочная, толщина пластика немаленькая,детали держатся нормально. Иногда ипапа наш садится с сыном, и гоняют машинкипо спускам. Мальчики, что говорить...».«ПарковкаВадер 53020 у нас уже год. Приятно удивлены,что за все время не отвалился ни одинязычок крепления на деталях трассы,хоть ребенок ее по дому таскает туда-сюда.Ну как таскает, приподнимает и толкает.Периодически разбирает сам, потом проситсобрать. Башня с гаражами у нас все времяв собранном виде, а дорогу иногда«отдирает» и разбирает. Тем не менее,все части целы. Мы первый раз купилиВадер и убедились, что да, прочная. Такчто довольны, будем еще брать игрушкиВадер. Сейчас в планах машины».	https://igroteka.ua/detskaja-parkovka-garazh-2-urovnja-wader-53020.html	https://igroteka.ua/images/d/e/detskaja-parkovka-garazh-2-urovnja-wader-53020.html-800x800.jpg	предзаказ	501 UAH	Wader	Парковки Wader
51711	Детская железная дорога Wader 51711	Игровой набор Wader51711 Железная дорогаМаленьких любителеймашинок, паровозиков и трасс не оставитравнодушными двухуровневая дорога сопцией изменения ее формы.В игровой комплектвходит:двухуровневая трассас подъемами, ровными участками и спусками,эстакадой и подпорками к ней,паровозик и параприцепных вагончиков,лист с яркими наклейкамидля самостоятельного красочногооформления трассы, тоннель.Общая протяженностьтрассы в игровом наборе Железная дорога— 4,1 метра. Размер игрового набораWader Железная дорога 51711 в собранном виде:длина набора — 150сантиметров,ширина набора  — 68сантиметров.Ширина самой трассысоставляет 9 сантиметров.Упакован я привлекательнойрасцветки подарочную коробку.Изготовлен из безопасногодля здоровья детей и взрослых материала- полипропилена. Поскольку игрушкаориентирована на детскую аудиториюввозрасте от года и старше, предполагается,что любые ее составляющие элементымогут часто быть опробованы «на вкус»маленькими пользователями. Материалдеталей прочен и игра с ним вреда непринесет.Купить игровой наборWader 51711 Железная дорога — хорошее решение,правильный выбор надежной, качественнойигрушки с адекватнуой стоимостью.Игрушки этой фирмы служат своим хозяевамдолго и часто переходят от подросшихдетей их младшим родственникам илидрузьям.Дети надолго увлекаютсявождением машинок по трассам - их прямыми поворотным участкам. Параллельно спомощью взрослых они знакомятся сназваниями предметов, их формой ицветом,названиями направлений и других понятий,учатся играть в компании или самостоятельно.ПаркингWader 51711 Железнаядорога: играйте с ребенком вместеЗамечательнаятрасса для малышей Wader51711 Железная дорога будетнамного более эффективным в планеразвития ребенка средством, если выбудете играть вместе с ним. К примеру,речь человека развивается только в ходевзаимного общения. Новые навыки, умения,знания малыш получит только привзаимодействии в игре с кем-то болеестаршим. Это могут быть старшие братьяи сестры, но тогда получение новойинформации малышом будет ограниченоне только объемом этой информации устарших детей, но и умением или способностьею делиться.ПаркингWader 51711Железная дорога — замечательнаяразноплановая игрушка, но нужно показатьребенку различные варианты игры с ней:можно организовать сюжетную или ролевуюигру с машинками, а можно собирать трассув новых конфигурациях, как конструктор.Проявляйте фантазию сами и учите этомувашего малыша!	https://igroteka.ua/detskaja-zheleznaja-doroga-wader-51711.html	https://igroteka.ua/images/d/e/detskaja-zheleznaja-doroga-wader-51711.html-800x800.jpg	в_наличии	537 UAH	Wader	Парковки Wader
36620	Игрушечная машинка Тягач-эвакуатор Super Truck Wader 36620	Тягач-автовозWader Super Truck 36620 с гоночными машинамиТолькобольшие специальные траки-тягачи смогутперевезти к месту соревнования гоночныемашинки. Такой солидный тягач являетсяодной из моделей серии машин Super Truckизвестного польского производителяWader.Машиныс высокой функциональностью, впечатляющимиразмерами и привлекательным дизайномпользуются большой популярностью инеизменно вызывают восторг у их маленькихвладельцев.Помимотягачей с разными видами транспортируемыхавтомобилей, в серию входят также:пожарнаямашина,мусоровоз,бетономешалка,мультимусоровоз,самосвал,грузовик-фургон,трубовоз,тягачдля спецтехники и другие машины.Игровойнабор Wader Super Truck 36620 включает в себя: непосредственнотягач, который можно отсоединять отплатформы,платформус системой для подъема автомобилей иоткидными полозьями для их спуска иподъема, а также с системой фиксацииавто на платформе,2спортивные гоночные машины.Платформаимеет откидные подпорки, которыепозволяют сохранять устойчивость безопоры на тягач.Пластмасса,из которой изготовлен игровой набор,пищевая, т. е. безопасная для детей,и, помимо того, отличается особойпрочностью. Надежность и безопасностьигрушек - «визитная карточка» фирмыWader. Игрушки сэтим брендом служат долго и надежно. Всвязи с большими размерами игрушекможет возникнуть вопрос о их хранениив возможных стесненных квартирныхобстоятельств. Прочность пластмассы инадежность креплений позволяюторганизовать хранение игрушек в любыхусловиях — домашних или уличных, наоткрытом балконе. Игрушки очень легкоочищаются от загрязнений водой или, принеобходимости, использованием простогонеагрессивного моющего средства.Размерытягача-автовоза Wader Super Truck 36620:длина— 77,5 см,ширина— 27 см,высота— 17 см.длинамашины с разложенными полозьями дляпогрузки машин — 110  см.Машинаупакована в красочную картонную коробкуподарочного дизайна со смотровым окном.Длина упаковки — 78 см.Купитьтягач-автовоз Wader Super Truck 36620 — сделатьнезабываемый подарок маленькому любителюбольших и функциональных машин и подаритьему много счастливых часов увлекательнойигры.	https://igroteka.ua/igrushechnaja-mashinka-tjagach-jevakuator-dlja-sportivnyh-avtomobilej-serii-super-truck-wader-36620.html	https://igroteka.ua/images/i/g/igrushechnaja-mashinka-tjagach-jevakuator-dlja-sportivnyh-avtomobilej-serii-super-truck-wader-36620.html-800x800.jpg	в_наличии	698 UAH	Wader	Машинки Super Truck Wader
39222	Игрушечный самосвал Middle Truck (39222)	Любой автомобиль, произведенный компанией Wader станет желанной игрушкой для любого мальчика, благодаря очевидным преимуществам перед похожими автомобилями других производителей.Этот автомобиль входит в серию, которая называется Middle Truck и которая включает пять автомобилей: пожарную машину, бетономешалку, самосвал, мусоровоз и подъемный кран.Все авто этой серии, как впрочем и вся продукция Wader, имеет ряд отличительных особенностей:- все части игрушек сделаны из пластика высокого качества,который применяется в пищевой промышленности;- игрушки имеют привлекательный вид, благодаря хорошо продуманной, привлекательной, но в то же время не "кричащей" расцветке;- все машинки многофункциональны, имеют массу неожиданных сюрпризов для ребенка в виде открывающихся крышечек, дверочек и других "работающих" механизмов, благодаря интересным дизайнерским решениям;- материал, применяемый при изготовлении игрушек, имеет приличный запас прочности, выдерживает значительные нагрузки.Самосвал из серии Middle Truck 39222 Wader оборудован многофункциональным кузовом, который поднимается с помощью специальной ручки, расположенной сверху. В задней части кузова расположена открываемая крышка, которая фиксируется в закрытом положении. Размеры автомобиля 38х22х18 см.Купить "Самосвал" из серии Middle Truck 39222 Wader вы можете, оформив заказ в нашем интернет-магазине "Игротека".	https://igroteka.ua/igrushechnaja-mashinka-samosval-iz-serii-middle-truck-wader-39222.html	https://igroteka.ua/images/i/g/igrushechnaja-mashinka-samosval-iz-serii-middle-truck-wader-39222.html-800x800.jpg	в_наличии	230 UAH	Тигрес	Серія Middle Truck Wader
66005	Большой игрушечный трактор Гигант с ковшом (без картона) Wader 66005	Трактор с ковшом Wader Gigant 66005Фирма Wader своей серией Gigant радует маленьких приверженцев большой техники. Их не разочарует трактор с функциональным ковшом яркой, привлекательной расцветки. Ковш управляется ручкой, расположенной сверху, перед кабиной.Серия Wader Gigant характеризуется также повышенной прочностью. Игрушки имеют большую грузоподъемность.В частности, Трактор с ковшом Wader Gigant 66005 может выдерживать нагрузку до 100 килограммов. То есть, ребенок любого возраста может кататься на нем, как на каталке, сидя на кабине сверху и отталкиваясь для движения от пола ногами. Можно также привязать к трактору прочный шнурок и катать ребенка таким образом.Прочный трактор может двигать ковшом тяжелые предметы — игрушка останется целой и невредимой.Помимо трактора с ковшом, серия Wader Gigant представлена также мусоровозом, самосвалами (одиночными моделями, моделями с прицепом или песочным набором), трактором с прицепом. Некоторые модели этой серии могут выдерживать нагрузку до 150 килограммов. Это действительно прочные игрушки, которые отлично подходят для игр активных детей в любом игровой пространстве дома или на улице.Отметим, что хранить игрушки Wader можно не только в доме или гараже, но и на улице, в укрытии или без него. На их качество и внешний вид не влияют погодные условия нашей климатической зоны. Загрязнения можно смыть водой, при необходимости применяя моющие неагрессивные средства.Трактор с ковшом Wader Gigant 66005, как и все игрушки данной фирмы, имеет необходимые сертификаты качества, требуемые украинским законодательством.Материал трактора с ковшом — высококачественный пищевой полипропилен. Он безопасен для детей и гипоаллергенен, не имеет запаха.Размеры трактора с ковшом Wader Gigant 66005:длина — 60 см,ширина — 36 см,высота — 32 см.Грузоподъемность игрушки — 100 кг.Вес игрушки — 2,85 кг.Оформив заказ на сайте или по телефону в нашем интернет-магазине Игротека, вы получите игрушку в кратчайшие сроки удобным для вас видом доставки.Детский Трактор с лопатой из серии Gigant Wader (66005)	https://igroteka.ua/detskij-traktor-s-lopatoj-iz-serii-gigant-wader-66005.html	https://igroteka.ua/images/d/e/detskij-traktor-s-lopatoj-iz-serii-gigant-wader-66005.html-800x800.jpg	в_наличии	728 UAH	Wader	Серія Gigant Wader
39226	Игрушечная машинка Автокран из серии Middle Truck Wader 39226	АвтокранWader из серии Middle Truck 39226Серия Wader Middle Truck -одна из самых популярных в разделепластмассовых машин фирмы Wader благодарясочетанию прочности, привлекательности,функциональности и привлекательнойцены.В частности, автокранWader Middle Truck 39226 имеет выдвижнуюстрелу на платформе. Платформа поворотная.Подъемный механизм (лебедка) с крюкомуправляется с помощью ручки, котораярасположена сбоку автокрана.Длина стрелы составляет 50 сантиметров.Размеры машины АвтокранWader Middle Truck 39226:длина — 38 см,ширина — 27 см,высота — 18 см.Упаковка игрушки —прозрачная полиэтиленовая пленка.Машина изготовлена избезопасного для детей полистиролавысокого качества. Это прочный материал,которому не вредят высокие и низкиепогодные температуры и любые погодныеосадки, а потому игрушка может хранитьсяна улице в любое время года без укрытия.При необходимости ее можно вымытьобычной водой (возможно, добавив любоеиз неагрессивных моющих средств).К сведению покупателей,в серию Wader Middle Truck входит такжеследующие виды машин:самосвал,мусоровоз,бетономешалка,пожарная машина.Любая из них станетнедорогой покупкой для вас и замечательнымподарком для ребенка.Произведено в Украинефирмой Тигрес по лицензии польскойфирмы Wader.	https://igroteka.ua/igrushechnaja-mashinka-avtokran-iz-serii-middle-truck-wader-39226.html	https://igroteka.ua/images/i/g/igrushechnaja-mashinka-avtokran-iz-serii-middle-truck-wader-39226.html-800x800.jpg	предзаказ	237 UAH	Wader	Серія Middle Truck Wader
10950	Детская игрушка-тележка Wader 10950	Игрушечная детскаятележка Wader Gigant 10950Тележка-прицеп выполненав ярких, веселых тонах: красном, синем,желтом. Эта игрушка универсальна:она настолько прочна и надежна, чтовполне может использоваться не толькодля игр, но и для трудовых подвиговмаленького помощника.Тележка выдерживаетвес до 60 килограммов. В ней можноперевозить любые грузы, в том числеиспользовать ее как средство для катания.Дети могут возить друг друга в кузовеза ручку или привязав прочный шнурокспереди тележки.Игрушка может бытьиспользована как прицеп практически клюбой из машин серии Wader Gigant. Как можнодогадаться из названия, это наиболеевнушительные по размеру и прочностимодели. Для использованиятележки автономно применяется длиннаяудобная ручка. Для использования тележкив качестве прицепа ручка отстегивается.У тележки 4 колеса.Передние колеса поворотные.Задний борт откидывающийся.В закрытом виде фиксируется.Прочность пластика, изкоторого изготовлена тележка, позволяетхранить ее круглый год на открытомпространстве во дворе. Кроме необходимостивымыть игрушку от загрязнения, это никакне повлияет на ее внешний вид и свойства.Размеры детской тележкиWader Gigant 10950:длина тележки безручки (в качестве прицепа) — 49 сантиметров,длина тележки спристегнутой ручкой - 95 сантиметров,ширина тележки — 25сантиметров,высота тележки — 31сантиметр.Вес упаковки — 1,7килограммов.Цвет тележки — красныйс синим.Детский прицеп повозка из серии Gigant Wader (10950)	https://igroteka.ua/detskij-pricep-povozka-iz-serii-gigant-wader-10950.html	https://igroteka.ua/images/d/e/detskij-pricep-povozka-iz-serii-gigant-wader-10950.html-800x800.jpg	предзаказ	424 UAH	Wader	Серія Gigant Wader
65100	Большой игрушечный грузовик Гигант + тележка Wader 65100	Большой игрушечный грузовик Wader Gigant 65100 + тележкаБольшой самосвал и впечатляющих размеров тележка-прицеп к нему порадуют любителей масштабных машин. Многие мальчики будут в восторге от возможности обладания таким большим и мощным автомобилем.Самосвал Wader 65100 входит в состав  серии Wader Gigant. Они включает в себя также самосвал с расцветкой для девочек, экскаватор и тракторы разной комплектации (с ковшами и прицепами), мусоровоз.Название серии Gigant говорит уже само за себя: в нее входят самые большие, производимые фирмой Wader и прочные машины.В частности, данный самосвал может выдерживать нагрузку до 150 кг, а тележка — до 60 кг.Машины серии Wader Gigant могут служить также каталками-толокарами. Дети любого возраста могут кататься, сидя на кабине и отталкиваясь от пола ногами, или катать друг друга в кузове самосвала или тележке.Кузов самосвала поднимается и опускается. В опущенном состоянии фиксируется.В тележке-прицепе задний борт открывается и закрывается задний борт. Она прикрепляется и открепляется от самосвала, ее можно возить отдельно за специальную ручку.Высокого качества пластик, из которого созданы игрушки Wader, устойчив к воздействую погодных условий, поэтому игрушки могут храниться круглогодично и в доме, но и на улице. Они легко моются водой, при необходимости — с добавлением неагрессивных моющих средств.Размеры Грузовика с прицепом Wader Gigant 65100:длина грузовика - 55 см,ширина грузовика - 32 см,высота грузовика - 36 см.Грузоподъемность отдельно самосвала — до 150 кг.Грузоподъемность тележки-прицепа — до 60 кг.Упаковано в картонную коробку со смотровым окном. Исполнение коробки подарочное, привлекательное. Размер упаковки — 55х60х32 см.Вес игрушки в упаковке — 4,78 кг.Объем упаковки составляет 0,105 м куб.Купить Грузовик с прицепом Wader Gigant 65100 можно в любое для вас удобное время в нашем интернет-магазине "Игротека". Мы отправим заказ в ваш населенный пункт быстро и согласованным с вами удобным для вас способом доставки.Игрушечная машинка Грузовик с прицепом из серии Gigant Wader (65100)	https://igroteka.ua/vantazhivka-gigant-igrashka-vizok.html	https://igroteka.ua/images/v/a/vantazhivka-gigant-igrashka-vizok.html-800x800.jpg	в_наличии	1162 UAH	Wader	Серія Gigant Wader
